"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","significance"
2.62715598780706e-15,0.663849011842731,0.321,0.124,6.98981122115946e-11,"PEX5","Excitatory Neurons","Up in AUD"
2.6435277789693e-15,1.49077419690591,0.133,0.023,7.03337000872571e-11,"IFT22","Excitatory Neurons","Up in AUD"
2.68999407975756e-15,2.7232911586814,0.107,0.012,7.15699824860295e-11,"AL139106.1","Excitatory Neurons","Up in AUD"
2.70468148420713e-15,0.46222209104199,0.714,0.399,7.19607555688148e-11,"WSB1","Excitatory Neurons","Up in AUD"
2.71881012108783e-15,0.425685316249783,0.776,0.451,7.23366620816629e-11,"SFPQ","Excitatory Neurons","Up in AUD"
2.73377522164171e-15,0.736152240369172,0.254,0.084,7.27348235469992e-11,"ELOA-AS1","Excitatory Neurons","Up in AUD"
2.7383394193092e-15,0.481664222598917,0.526,0.258,7.28562585901406e-11,"RSBN1L","Excitatory Neurons","Up in AUD"
2.7516946460186e-15,0.403797845486605,0.544,0.263,7.32115877519708e-11,"CTDSPL2","Excitatory Neurons","Up in AUD"
2.80219519226958e-15,1.11056385787644,0.178,0.044,7.45552052855244e-11,"NDUFS8","Excitatory Neurons","Up in AUD"
2.85438405445543e-15,0.653307534478755,0.282,0.102,7.59437421528411e-11,"PCGF3","Excitatory Neurons","Up in AUD"
2.91620407325488e-15,1.10580994383646,0.272,0.102,7.75885255730194e-11,"MYOM2","Excitatory Neurons","Up in AUD"
2.92628283927848e-15,0.357661182048764,0.703,0.387,7.78566812218433e-11,"TRPM7","Excitatory Neurons","Up in AUD"
2.97045531276053e-15,0.807942718542322,0.183,0.047,7.90319340513066e-11,"DPP4","Excitatory Neurons","Up in AUD"
2.99940192474871e-15,1.30485915166962,0.165,0.038,7.98020876098642e-11,"ARAP1","Excitatory Neurons","Up in AUD"
3.01667396309221e-15,0.557600586523311,0.774,0.507,8.02616274620314e-11,"COL26A1","Excitatory Neurons","Up in AUD"
3.02649535469129e-15,1.12396388011672,0.176,0.043,8.05229354069166e-11,"HEATR6","Excitatory Neurons","Up in AUD"
3.05602185441001e-15,0.74063692571158,0.211,0.062,8.13085174584328e-11,"HIKESHI","Excitatory Neurons","Up in AUD"
3.05715608005133e-15,0.495073042215094,0.387,0.162,8.13386946658456e-11,"MED23","Excitatory Neurons","Up in AUD"
3.09845529708248e-15,1.02331313618241,0.224,0.07,8.24375016341764e-11,"DDX52","Excitatory Neurons","Up in AUD"
3.10874403181129e-15,0.750375053948388,0.275,0.098,8.27112437103712e-11,"PIGG","Excitatory Neurons","Up in AUD"
3.13819770208296e-15,0.966879042491699,0.208,0.061,8.34948880616193e-11,"DAPK3","Excitatory Neurons","Up in AUD"
3.14116292746765e-15,0.369238600249002,0.533,0.259,8.35737808482042e-11,"CALY","Excitatory Neurons","Up in AUD"
3.15511870970442e-15,0.4867229745601,0.33,0.127,8.39450883903957e-11,"MBD3","Excitatory Neurons","Up in AUD"
3.20883031740685e-15,0.364883755608808,0.346,0.137,8.53741394249267e-11,"NDUFAF5","Excitatory Neurons","Up in AUD"
3.22063066632966e-15,0.670388928425601,0.279,0.1,8.56880995083668e-11,"RNF185","Excitatory Neurons","Up in AUD"
3.23759710507378e-15,0.952764976993044,0.266,0.095,8.61395085775929e-11,"AC018685.2","Excitatory Neurons","Up in AUD"
3.27734912339256e-15,0.376087627889651,0.487,0.224,8.71971507769825e-11,"SMURF2","Excitatory Neurons","Up in AUD"
3.28356500759308e-15,1.4922191830947,0.181,0.048,8.73625305920216e-11,"LINC01588","Excitatory Neurons","Up in AUD"
3.3425587505633e-15,0.736317021193161,0.224,0.068,8.8932118117487e-11,"TBC1D31","Excitatory Neurons","Up in AUD"
3.36716269608245e-15,0.660798156623885,0.343,0.137,8.95867306919695e-11,"GNL1","Excitatory Neurons","Up in AUD"
3.38653791633388e-15,0.565271600681191,0.304,0.114,9.01022278019792e-11,"NFE2L1","Excitatory Neurons","Up in AUD"
3.43214278944939e-15,0.687534079435524,0.32,0.126,9.13155910560904e-11,"RASAL1","Excitatory Neurons","Up in AUD"
3.49992912294368e-15,0.466764167925088,0.877,0.589,9.31191142450396e-11,"CASC4","Excitatory Neurons","Up in AUD"
3.51727978017494e-15,1.65503849745979,0.172,0.043,9.35807458313346e-11,"ADAMTS2","Excitatory Neurons","Up in AUD"
3.54471022371602e-15,0.898728341611207,0.245,0.082,9.43105602121885e-11,"FAM53C","Excitatory Neurons","Up in AUD"
3.57987830970053e-15,0.472301629738953,0.417,0.185,9.52462423078923e-11,"MFF","Excitatory Neurons","Up in AUD"
3.62333563408462e-15,1.18252787334731,0.192,0.053,9.64024678804553e-11,"TYSND1","Excitatory Neurons","Up in AUD"
3.68976171136684e-15,0.584119502547819,0.195,0.053,9.81698000926262e-11,"AC104964.3","Excitatory Neurons","Up in AUD"
3.75161591260394e-15,0.361701700839664,0.405,0.17,9.98154929707404e-11,"UHRF2","Excitatory Neurons","Up in AUD"
3.79557484042998e-15,0.610309674795271,0.254,0.085,1.0098506420448e-10,"NUP42","Excitatory Neurons","Up in AUD"
3.83381046156364e-15,0.776159592129899,0.242,0.08,1.02002361140362e-10,"PLA2R1","Excitatory Neurons","Up in AUD"
3.85086850678069e-15,1.08023235897166,0.181,0.047,1.02456207491407e-10,"ELP6","Excitatory Neurons","Up in AUD"
3.87467678163e-15,0.56402640343843,0.362,0.151,1.03089650452048e-10,"OSBP","Excitatory Neurons","Up in AUD"
3.88078211399428e-15,-1.26864800745503,0.501,0.555,1.03252088924932e-10,"ACTB","Excitatory Neurons","Up in Control"
3.95919903296277e-15,0.447090826304944,0.805,0.521,1.05338449471008e-10,"PDS5A","Excitatory Neurons","Up in AUD"
3.97480690149663e-15,0.47700020234598,0.487,0.227,1.05753712421219e-10,"PIKFYVE","Excitatory Neurons","Up in AUD"
4.04406489126088e-15,0.464128744548914,0.524,0.252,1.07596390496887e-10,"NUP98","Excitatory Neurons","Up in AUD"
4.05896106691962e-15,1.22540782457294,0.162,0.037,1.07992718146464e-10,"RGN","Excitatory Neurons","Up in AUD"
4.06392433331578e-15,0.421925990797736,0.432,0.192,1.081247708122e-10,"GIPC1","Excitatory Neurons","Up in AUD"
4.08474622701666e-15,0.666364445705224,0.332,0.134,1.08678758116005e-10,"IFT88","Excitatory Neurons","Up in AUD"
4.10329648816318e-15,0.31401198351662,0.597,0.295,1.09172306364069e-10,"THOC2","Excitatory Neurons","Up in AUD"
4.12864212045402e-15,1.21797126542888,0.185,0.049,1.098466522568e-10,"C8orf76","Excitatory Neurons","Up in AUD"
4.23368567338027e-15,1.11346186824345,0.202,0.058,1.12641441025955e-10,"FAM210A","Excitatory Neurons","Up in AUD"
4.30376745360364e-15,0.585007693075362,0.274,0.097,1.14506036870578e-10,"RPSA","Excitatory Neurons","Up in AUD"
4.32254914559182e-15,0.505967957318304,0.409,0.179,1.15005742567616e-10,"PARP11","Excitatory Neurons","Up in AUD"
4.40965936318543e-15,1.18034909698178,0.16,0.036,1.17323397016911e-10,"ASAP3","Excitatory Neurons","Up in AUD"
4.52804645376039e-15,0.564230948209888,0.321,0.122,1.20473203948749e-10,"EXTL1","Excitatory Neurons","Up in AUD"
4.52876559783479e-15,1.00070771309565,0.231,0.074,1.20492337495992e-10,"MED6","Excitatory Neurons","Up in AUD"
4.53503727817647e-15,0.675413219739508,0.227,0.072,1.20659201823163e-10,"HMGN1","Excitatory Neurons","Up in AUD"
4.63473398512632e-15,0.490037668482941,0.41,0.186,1.23311732408271e-10,"SLC16A10","Excitatory Neurons","Up in AUD"
4.68020691620757e-15,0.849364274010271,0.229,0.072,1.24521585212619e-10,"AF064858.1","Excitatory Neurons","Up in AUD"
4.68190323100208e-15,0.350107314723446,0.602,0.306,1.24566717364041e-10,"NDRG3","Excitatory Neurons","Up in AUD"
4.7392245755016e-15,1.06184676363368,0.21,0.062,1.26091809055796e-10,"CHST10","Excitatory Neurons","Up in AUD"
4.74154836880894e-15,0.459586131374707,0.735,0.419,1.26153635900531e-10,"UBE2H","Excitatory Neurons","Up in AUD"
4.74888218653263e-15,2.05416934562591,0.103,0.011,1.26348759454887e-10,"RCCD1","Excitatory Neurons","Up in AUD"
4.75514169975382e-15,0.75855390649212,0.211,0.062,1.2651530006365e-10,"RRP7A","Excitatory Neurons","Up in AUD"
4.761189042759e-15,0.709248383608744,0.286,0.104,1.26676195671646e-10,"ZNF512","Excitatory Neurons","Up in AUD"
4.87233060841014e-15,0.708595436771601,0.288,0.106,1.2963322816736e-10,"GPR137B","Excitatory Neurons","Up in AUD"
4.98566146719865e-15,0.650446771401231,0.208,0.06,1.32648508996287e-10,"NAIP","Excitatory Neurons","Up in AUD"
5.01548398961785e-15,1.08080458885036,0.187,0.05,1.33441967027772e-10,"RPL3","Excitatory Neurons","Up in AUD"
5.05412994652265e-15,-0.624208388751472,0.901,0.88,1.34470181357182e-10,"ADGRL2","Excitatory Neurons","Up in Control"
5.15570794615869e-15,0.404151723877084,0.79,0.48,1.37172765615498e-10,"UTY","Excitatory Neurons","Up in AUD"
5.20208004094704e-15,0.877591607460338,0.226,0.071,1.38406541569437e-10,"SRP19","Excitatory Neurons","Up in AUD"
5.20394360040981e-15,0.84148296581095,0.256,0.089,1.38456123432504e-10,"GNE","Excitatory Neurons","Up in AUD"
5.27876154116063e-15,0.495889443149127,0.465,0.222,1.4044672956412e-10,"CREB5","Excitatory Neurons","Up in AUD"
5.31791533080892e-15,0.420371472668073,0.387,0.162,1.41488455291502e-10,"ZNF782","Excitatory Neurons","Up in AUD"
5.39578658775696e-15,0.814902063449695,0.22,0.067,1.43560297953862e-10,"NCAPD3","Excitatory Neurons","Up in AUD"
5.45658881136352e-15,1.17153158064819,0.176,0.044,1.45178001915138e-10,"RRN3","Excitatory Neurons","Up in AUD"
5.47895665846094e-15,0.367964524356182,0.426,0.186,1.45773120855012e-10,"ADNP2","Excitatory Neurons","Up in AUD"
5.65854954007144e-15,1.10108720052885,0.171,0.042,1.50551369063141e-10,"LINC02595","Excitatory Neurons","Up in AUD"
5.74164856702816e-15,0.831586345041113,0.279,0.102,1.52762301774351e-10,"C16orf95","Excitatory Neurons","Up in AUD"
5.76853725253238e-15,0.702476628390081,0.298,0.115,1.53477702140876e-10,"LINC02254","Excitatory Neurons","Up in AUD"
5.79257161676727e-15,0.407319456373913,0.65,0.339,1.5411716043571e-10,"ABHD18","Excitatory Neurons","Up in AUD"
5.87361576146996e-15,1.25121529545881,0.163,0.038,1.5627342094967e-10,"ZNF630","Excitatory Neurons","Up in AUD"
5.90013800063759e-15,1.00863107384507,0.194,0.054,1.56979071644964e-10,"RWDD3","Excitatory Neurons","Up in AUD"
5.97236362997203e-15,0.668232515541818,0.258,0.088,1.58900706739036e-10,"MTHFR","Excitatory Neurons","Up in AUD"
6.03446464468511e-15,1.06815097236313,0.178,0.046,1.60552966336492e-10,"TOPORS","Excitatory Neurons","Up in AUD"
6.05893020874297e-15,0.891558046939671,0.217,0.066,1.61203897133815e-10,"ATP10D","Excitatory Neurons","Up in AUD"
6.06638785080894e-15,0.931073882856984,0.19,0.052,1.61402315158623e-10,"ZSCAN26","Excitatory Neurons","Up in AUD"
6.07461570022974e-15,1.1236489644566,0.187,0.05,1.61621225320313e-10,"SLC25A28","Excitatory Neurons","Up in AUD"
6.14398786862418e-15,0.652190530548417,0.245,0.082,1.63466941232615e-10,"SMIM17","Excitatory Neurons","Up in AUD"
6.16530692906942e-15,0.454063039266794,0.531,0.258,1.64034156154821e-10,"VCL","Excitatory Neurons","Up in AUD"
6.22621740951984e-15,0.55276472397282,0.21,0.061,1.65654740397685e-10,"HSD17B11","Excitatory Neurons","Up in AUD"
6.24896830974977e-15,1.20995134679855,0.185,0.049,1.66260050849203e-10,"MCMBP","Excitatory Neurons","Up in AUD"
6.38263128687781e-15,0.435714138735093,0.813,0.486,1.69816288018671e-10,"PPP3CB","Excitatory Neurons","Up in AUD"
6.50173193081109e-15,0.633624639651122,0.302,0.115,1.7298507975116e-10,"DDX39B","Excitatory Neurons","Up in AUD"
6.5660549894099e-15,0.46020553792228,0.298,0.112,1.7469645904824e-10,"WASHC4","Excitatory Neurons","Up in AUD"
6.58304906321054e-15,0.608152683955704,0.321,0.127,1.7514860337578e-10,"CDC5L","Excitatory Neurons","Up in AUD"
6.62812121618168e-15,1.25680031548038,0.185,0.05,1.7634779307773e-10,"ZNF697","Excitatory Neurons","Up in AUD"
6.79628734630441e-15,0.457425370227878,0.732,0.412,1.80822021135775e-10,"AGAP3","Excitatory Neurons","Up in AUD"
6.80273330117083e-15,0.52080980337225,0.703,0.405,1.80993522210951e-10,"CCDC171","Excitatory Neurons","Up in AUD"
6.83739713132862e-15,1.22928634883442,0.169,0.041,1.81915788076129e-10,"TJAP1","Excitatory Neurons","Up in AUD"
6.988025684024e-15,0.396919004044669,0.636,0.337,1.85923411349143e-10,"RANBP2","Excitatory Neurons","Up in AUD"
7.0346429407124e-15,0.832643488819155,0.181,0.047,1.87163710080594e-10,"QSOX2","Excitatory Neurons","Up in AUD"
7.08405645777713e-15,0.459676980579318,0.584,0.305,1.88478406115618e-10,"HIBCH","Excitatory Neurons","Up in AUD"
7.09343144816764e-15,0.774343526966655,0.202,0.059,1.88727837109948e-10,"TMEM254","Excitatory Neurons","Up in AUD"
7.14490572388116e-15,0.366535830464915,0.488,0.227,1.90097361689582e-10,"MMS19","Excitatory Neurons","Up in AUD"
7.2086888219828e-15,1.39881780715371,0.128,0.022,1.91794374797674e-10,"AC006141.1","Excitatory Neurons","Up in AUD"
7.27509340576102e-15,0.43955280042812,0.762,0.451,1.93561135153678e-10,"UBE3C","Excitatory Neurons","Up in AUD"
7.36714060697133e-15,0.324935568532026,0.488,0.229,1.96010142989079e-10,"DNAJC7","Excitatory Neurons","Up in AUD"
7.51600113950279e-15,0.449176756574957,0.705,0.394,1.99970726317611e-10,"EP300","Excitatory Neurons","Up in AUD"
7.57225014212272e-15,0.474146984467341,0.494,0.242,2.01467287281317e-10,"UST","Excitatory Neurons","Up in AUD"
7.58762152920758e-15,0.515856837121654,0.515,0.256,2.01876258406097e-10,"TMED8","Excitatory Neurons","Up in AUD"
7.65491177855232e-15,1.98182163876026,0.119,0.018,2.03666582780163e-10,"GALT","Excitatory Neurons","Up in AUD"
7.65587281998506e-15,0.671408363365619,0.224,0.07,2.03692152248523e-10,"NRBP2","Excitatory Neurons","Up in AUD"
7.65837744984521e-15,1.01370643059123,0.162,0.037,2.03758790430582e-10,"ANP32B","Excitatory Neurons","Up in AUD"
7.70447248835305e-15,0.896561197047627,0.19,0.052,2.04985195025121e-10,"MAN2A2","Excitatory Neurons","Up in AUD"
7.74741210432832e-15,0.512545711184324,0.591,0.315,2.06127646447759e-10,"ROCK1","Excitatory Neurons","Up in AUD"
7.76492233430954e-15,0.394358535348014,0.293,0.108,2.0659352362664e-10,"COMMD7","Excitatory Neurons","Up in AUD"
7.77117855711444e-15,0.300862915512668,0.551,0.264,2.06759976690587e-10,"EEF1AKMT2","Excitatory Neurons","Up in AUD"
7.78978973876688e-15,2.79732909817248,0.101,0.011,2.07255145789631e-10,"BLVRB","Excitatory Neurons","Up in AUD"
7.79723977326267e-15,0.485651909697079,0.721,0.451,2.07453361407427e-10,"ST6GAL2","Excitatory Neurons","Up in AUD"
7.84400139331222e-15,0.627509517890457,0.256,0.088,2.08697501070465e-10,"RAB5C","Excitatory Neurons","Up in AUD"
7.95893851399006e-15,1.71765008547879,0.13,0.023,2.1175551810322e-10,"LIG1","Excitatory Neurons","Up in AUD"
8.12777559973326e-15,0.860287495758469,0.217,0.067,2.16247597606503e-10,"ZNF75D","Excitatory Neurons","Up in AUD"
8.21722046890275e-15,1.01336397626899,0.185,0.049,2.18627367795627e-10,"AC027682.4","Excitatory Neurons","Up in AUD"
8.23795778627721e-15,0.668903565132967,0.218,0.067,2.19179104861691e-10,"ALKBH3","Excitatory Neurons","Up in AUD"
8.34279742824517e-15,0.72545146564381,0.233,0.076,2.21968468375891e-10,"ADCK1","Excitatory Neurons","Up in AUD"
8.39600564409844e-15,0.455493656335479,0.474,0.221,2.23384126166883e-10,"SEC31A","Excitatory Neurons","Up in AUD"
8.41945420919158e-15,1.40702393194182,0.16,0.037,2.24007998689751e-10,"PAX8-AS1","Excitatory Neurons","Up in AUD"
8.4279175443724e-15,0.625218042657267,0.279,0.102,2.24233174185572e-10,"ZFY","Excitatory Neurons","Up in AUD"
8.49460702127177e-15,2.43529360432078,0.115,0.017,2.26007514407957e-10,"PVALEF","Excitatory Neurons","Up in AUD"
8.49650329007209e-15,0.764576004261448,0.222,0.07,2.26057966535658e-10,"PPP2R3C","Excitatory Neurons","Up in AUD"
8.49704411762559e-15,1.81497525979752,0.131,0.024,2.26072355793546e-10,"ZNF23","Excitatory Neurons","Up in AUD"
8.63063690999675e-15,0.376918364872425,0.432,0.191,2.29626725627374e-10,"SPATA5","Excitatory Neurons","Up in AUD"
8.70283407868222e-15,1.78272351696711,0.13,0.023,2.31547603497419e-10,"TMEM18","Excitatory Neurons","Up in AUD"
8.72403518951681e-15,0.463655571964469,0.545,0.265,2.32111680252284e-10,"SMG7","Excitatory Neurons","Up in AUD"
8.78412330960551e-15,1.40065807553045,0.167,0.041,2.33710384775364e-10,"ZNF250","Excitatory Neurons","Up in AUD"
8.79115447866339e-15,1.1919210787905,0.185,0.049,2.33897456059318e-10,"PDE6D","Excitatory Neurons","Up in AUD"
8.87452067566116e-15,0.466238693602459,0.536,0.265,2.36115497096641e-10,"GRK4","Excitatory Neurons","Up in AUD"
8.92170538960671e-15,0.552667984846367,0.346,0.142,2.37370893595876e-10,"PNPLA6","Excitatory Neurons","Up in AUD"
9.01242124981553e-15,0.472496720126707,0.378,0.16,2.39784479772592e-10,"ANP32A","Excitatory Neurons","Up in AUD"
9.06452557876123e-15,0.979428964175473,0.499,0.289,2.41170767548521e-10,"AC009041.2","Excitatory Neurons","Up in AUD"
9.1489604857263e-15,0.607130276721192,0.33,0.132,2.43417242683234e-10,"RIMS4","Excitatory Neurons","Up in AUD"
9.16280468619407e-15,1.04873643002131,0.156,0.035,2.43785581480879e-10,"ZNF236-DT","Excitatory Neurons","Up in AUD"
9.24219597771665e-15,1.60866386665991,0.137,0.026,2.45897866183129e-10,"FKBP9","Excitatory Neurons","Up in AUD"
9.39282926371622e-15,1.94828946159022,0.11,0.014,2.49905615390434e-10,"AC073343.2","Excitatory Neurons","Up in AUD"
9.42009543225893e-15,0.533535679264512,0.268,0.095,2.50631059070681e-10,"PLGRKT","Excitatory Neurons","Up in AUD"
9.43533012060472e-15,0.951638557526254,0.202,0.059,2.51036393188809e-10,"BCCIP","Excitatory Neurons","Up in AUD"
9.44227356453127e-15,1.81488116307809,0.126,0.022,2.51221130457919e-10,"CAPN3","Excitatory Neurons","Up in AUD"
9.46593852544782e-15,0.428776490653111,0.494,0.251,2.51850760408065e-10,"VWC2L","Excitatory Neurons","Up in AUD"
9.51343243686732e-15,0.913362256389358,0.204,0.06,2.53114383415292e-10,"FBXO46","Excitatory Neurons","Up in AUD"
9.62043047262148e-15,0.454859978750149,0.382,0.166,2.55961173154567e-10,"SLC37A3","Excitatory Neurons","Up in AUD"
9.70744183757224e-15,0.480836036952554,0.256,0.088,2.58276197530447e-10,"HCN2","Excitatory Neurons","Up in AUD"
9.71523590130516e-15,0.695461527780827,0.211,0.064,2.58483566390125e-10,"RRP36","Excitatory Neurons","Up in AUD"
1.00398247883396e-14,2.15511834896054,0.101,0.011,2.67119578318564e-10,"SFXN2","Excitatory Neurons","Up in AUD"
1.01331816276624e-14,0.630857274785908,0.229,0.073,2.69603430385586e-10,"TMEM94","Excitatory Neurons","Up in AUD"
1.01596987144028e-14,0.357814728948843,0.632,0.328,2.703089439954e-10,"AUH","Excitatory Neurons","Up in AUD"
1.02033502601782e-14,0.689939217267423,0.281,0.103,2.71470337022302e-10,"SHISA7","Excitatory Neurons","Up in AUD"
1.02332084438522e-14,0.419124097062661,0.687,0.369,2.72264743857131e-10,"KLHL24","Excitatory Neurons","Up in AUD"
1.02449474765602e-14,0.726485748797304,0.222,0.07,2.72577072561361e-10,"GATD1","Excitatory Neurons","Up in AUD"
1.02647753008565e-14,1.06946961408908,0.144,0.029,2.73104611654588e-10,"AC020915.2","Excitatory Neurons","Up in AUD"
1.03319191982051e-14,0.653210547125801,0.258,0.089,2.74891042187444e-10,"SYCP2","Excitatory Neurons","Up in AUD"
1.03681065056923e-14,1.43525934699254,0.142,0.029,2.75853841690449e-10,"MKRN2","Excitatory Neurons","Up in AUD"
1.04049542416988e-14,0.442558309828011,0.378,0.161,2.76834212554638e-10,"MAPKAPK5","Excitatory Neurons","Up in AUD"
1.04629356733595e-14,0.847862054263201,0.234,0.077,2.78376866525404e-10,"TMEM242","Excitatory Neurons","Up in AUD"
1.05619049786412e-14,-1.4621028780244,0.16,0.331,2.81010043861728e-10,"LINC00507","Excitatory Neurons","Up in Control"
1.06068076744404e-14,0.656117408113308,0.286,0.107,2.82204724986162e-10,"ATP6V0A2","Excitatory Neurons","Up in AUD"
1.07589368958576e-14,0.365723632110711,0.952,0.806,2.86252275051187e-10,"SRPK2","Excitatory Neurons","Up in AUD"
1.07789123195758e-14,0.493067766885383,0.261,0.091,2.86783741174634e-10,"RPAIN","Excitatory Neurons","Up in AUD"
1.09259555532949e-14,0.612744559550249,0.352,0.149,2.90695973450963e-10,"FAM20B","Excitatory Neurons","Up in AUD"
1.09882822286632e-14,2.27314756933452,0.107,0.013,2.92354236975813e-10,"LINC00265","Excitatory Neurons","Up in AUD"
1.11308091785327e-14,0.406490300206558,0.881,0.579,2.9614630900404e-10,"MAP4K3-DT","Excitatory Neurons","Up in AUD"
1.12693759650858e-14,0.66841515355033,0.462,0.233,2.99833016927073e-10,"LDLRAD3","Excitatory Neurons","Up in AUD"
1.12783513329454e-14,0.386256883906339,0.805,0.496,3.00071815564346e-10,"CHD6","Excitatory Neurons","Up in AUD"
1.13662648876121e-14,0.800577428243974,0.25,0.086,3.02410843599808e-10,"EIF3B","Excitatory Neurons","Up in AUD"
1.15157600440277e-14,1.02928722992666,0.21,0.064,3.063883117314e-10,"ELMSAN1","Excitatory Neurons","Up in AUD"
1.16683245335684e-14,0.439184220705283,0.783,0.504,3.10447442540121e-10,"AHCYL2","Excitatory Neurons","Up in AUD"
